 VARIABLES="X","Y"
zone I=103 , J=100
   0.50000000   0.00000000
   0.48080440  -0.00392208
   0.46098540  -0.00660638
   0.44115800  -0.00922802
   0.42132280  -0.01178980
   0.40148010  -0.01429361
   0.38163040  -0.01674109
   0.36177400  -0.01913363
   0.34191130  -0.02147235
   0.32204230  -0.02375815
   0.30216750  -0.02599162
   0.28228680  -0.02817310
   0.26240050  -0.03030265
   0.24250870  -0.03238003
   0.22261140  -0.03440472
   0.20270880  -0.03637590
   0.18280090  -0.03829243
   0.16288760  -0.04015286
   0.14296900  -0.04195540
   0.12304510  -0.04369792
   0.10311570  -0.04537726
   0.08318100  -0.04699189
   0.06324080  -0.04853793
   0.04329530  -0.05001171
   0.02334410  -0.05140914
   0.00338750  -0.05272564
  -0.01657460  -0.05395617
  -0.03654210  -0.05509513
  -0.05651500  -0.05613634
  -0.07649310  -0.05707299
  -0.09647600  -0.05789756
  -0.11646360  -0.05860175
  -0.13645530  -0.05917638
  -0.15645060  -0.05961126
  -0.17644850  -0.05989505
  -0.19644810  -0.06001504
  -0.21644800  -0.05995693
  -0.23644630  -0.05970379
  -0.25644080  -0.05923835
  -0.27642840  -0.05853840
  -0.29640530  -0.05757856
  -0.31636600  -0.05632849
  -0.33630350  -0.05475111
  -0.35620790  -0.05279988
  -0.37606470  -0.05041458
  -0.39585270  -0.04751325
  -0.41553757  -0.04398164
  -0.43505993  -0.03964323
  -0.45430252  -0.03420208
  -0.47298539  -0.02708675
  -0.49015694  -0.01690970
  -0.50000000   0.00000000
  -0.49015694   0.01690970
  -0.47298539   0.02708675
  -0.45430252   0.03420208
  -0.43505993   0.03964323
  -0.41553757   0.04398164
  -0.39585270   0.04751325
  -0.37606470   0.05041458
  -0.35620790   0.05279988
  -0.33630350   0.05475111
  -0.31636600   0.05632849
  -0.29640530   0.05757856
  -0.27642840   0.05853840
  -0.25644080   0.05923835
  -0.23644630   0.05970379
  -0.21644800   0.05995693
  -0.19644810   0.06001504
  -0.17644850   0.05989505
  -0.15645060   0.05961126
  -0.13645530   0.05917638
  -0.11646360   0.05860175
  -0.09647600   0.05789756
  -0.07649310   0.05707299
  -0.05651500   0.05613634
  -0.03654210   0.05509513
  -0.01657460   0.05395617
   0.00338750   0.05272564
   0.02334410   0.05140914
   0.04329530   0.05001171
   0.06324080   0.04853793
   0.08318100   0.04699189
   0.10311570   0.04537726
   0.12304510   0.04369792
   0.14296900   0.04195540
   0.16288760   0.04015286
   0.18280090   0.03829243
   0.20270880   0.03637590
   0.22261140   0.03440472
   0.24250870   0.03238003
   0.26240050   0.03030265
   0.28228680   0.02817310
   0.30216750   0.02599162
   0.32204230   0.02375815
   0.34191130   0.02147235
   0.36177400   0.01913363
   0.38163040   0.01674109
   0.40148010   0.01429361
   0.42132280   0.01178980
   0.44115800   0.00922802
   0.46098540   0.00660638
   0.48080440   0.00392208
   0.50000000   0.00000000
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
  -0.53686223   0.00839979
  -0.53685980   0.00839855
